Counties,Populations,FIPS,Dates,Weeks,Values,Grades
Navarro,47985,48349,12-07-2020,1,37.80943449589901,>28
Navarro,47985,48349,12-08-2020,2,38.10714657854389,>28
Navarro,47985,48349,12-09-2020,3,37.51172241325414,>28
Navarro,47985,48349,12-10-2020,4,38.40485866118876,>28
Navarro,47985,48349,12-11-2020,5,42.572827818217,>40
Navarro,47985,48349,12-12-2020,6,27.38951160332842,>21
Navarro,47985,48349,12-13-2020,7,27.38951160332842,>21
Navarro,47985,48349,12-14-2020,1,27.38951160332842,>21
Navarro,47985,48349,12-15-2020,2,41.38197948763751,>40
Navarro,47985,48349,12-16-2020,3,43.7636761487965,>40
Navarro,47985,48349,12-17-2020,4,50.31334196698373,>40
Navarro,47985,48349,12-18-2020,5,53.885886958722224,>40
Navarro,47985,48349,12-19-2020,6,60.137840694264575,>40
Navarro,47985,48349,12-20-2020,7,60.137840694264575,>40
Navarro,47985,48349,12-21-2020,1,60.137840694264575,>40
Navarro,47985,48349,12-22-2020,2,50.31334196698373,>40
Navarro,47985,48349,12-23-2020,3,47.93164530582474,>40
Navarro,47985,48349,12-24-2020,4,34.5346015868054,>28
Navarro,47985,48349,12-25-2020,5,36.61858616531952,>28
Navarro,47985,48349,12-26-2020,6,30.366632429777162,>28
Navarro,47985,48349,12-27-2020,7,30.366632429777162,>28
Navarro,47985,48349,12-28-2020,1,30.366632429777162,>28
Navarro,47985,48349,12-29-2020,2,17.565012876047575,>15
Navarro,47985,48349,12-30-2020,3,41.08426740499264,>40
Navarro,47985,48349,12-31-2020,4,51.50419029756323,>40
Navarro,47985,48349,01-01-2021,5,63.114961520713315,>40
Navarro,47985,48349,01-02-2021,6,63.114961520713315,>40
Navarro,47985,48349,01-03-2021,7,63.114961520713315,>40
Navarro,47985,48349,01-04-2021,1,63.114961520713315,>40
Navarro,47985,48349,01-05-2021,2,97.35185102487385,>40
Navarro,47985,48349,01-06-2021,3,87.22964021494812,>40
Navarro,47985,48349,01-07-2021,4,93.48159395049048,>40
Navarro,47985,48349,01-08-2021,5,72.04632400005954,>40
Navarro,47985,48349,01-09-2021,6,93.48159395049048,>40
Navarro,47985,48349,01-10-2021,7,93.48159395049048,>40
Navarro,47985,48349,01-11-2021,1,93.48159395049048,>40
Navarro,47985,48349,01-12-2021,2,59.244704446329955,>40
Navarro,47985,48349,01-13-2021,3,66.09208234716206,>40
Navarro,47985,48349,01-14-2021,4,55.672159454591466,>40
Navarro,47985,48349,01-15-2021,5,61.62640110748895,>40
Navarro,47985,48349,01-16-2021,6,40.19113115705801,>40
Navarro,47985,48349,01-17-2021,7,40.19113115705801,>40
Navarro,47985,48349,01-18-2021,1,40.19113115705801,>40
Navarro,47985,48349,01-19-2021,2,40.19113115705801,>40
Navarro,47985,48349,01-20-2021,3,34.23688950416052,>28
Newton,13724,48351,03-16-2020,1,0.0,none
Newton,13724,48351,03-17-2020,2,0.0,none
Newton,13724,48351,03-18-2020,3,0.0,none
Newton,13724,48351,03-19-2020,4,0.0,none
Newton,13724,48351,03-20-2020,5,0.0,none
Newton,13724,48351,03-21-2020,6,0.0,none
Newton,13724,48351,03-22-2020,7,0.0,none
Newton,13724,48351,03-23-2020,1,0.0,none
Newton,13724,48351,03-24-2020,2,0.0,none
Newton,13724,48351,03-25-2020,3,0.0,none
Newton,13724,48351,03-26-2020,4,0.0,none
Newton,13724,48351,03-27-2020,5,0.0,none
Newton,13724,48351,03-28-2020,6,0.0,none
Newton,13724,48351,03-29-2020,7,0.0,none
Newton,13724,48351,03-30-2020,1,0.0,none
Newton,13724,48351,03-31-2020,2,0.0,none
Newton,13724,48351,04-01-2020,3,1.0409293417162842,>0
Newton,13724,48351,04-02-2020,4,1.0409293417162842,>0
Newton,13724,48351,04-03-2020,5,1.0409293417162842,>0
Newton,13724,48351,04-04-2020,6,1.0409293417162842,>0
Newton,13724,48351,04-05-2020,7,1.0409293417162842,>0
Newton,13724,48351,04-06-2020,1,1.0409293417162842,>0
Newton,13724,48351,04-07-2020,2,1.0409293417162842,>0
Newton,13724,48351,04-08-2020,3,0.0,none
Newton,13724,48351,04-09-2020,4,0.0,none
Newton,13724,48351,04-10-2020,5,0.0,none
Newton,13724,48351,04-11-2020,6,1.0409293417162842,>0
Newton,13724,48351,04-12-2020,7,1.0409293417162842,>0
Newton,13724,48351,04-13-2020,1,1.0409293417162842,>0
Newton,13724,48351,04-14-2020,2,1.0409293417162842,>0
Newton,13724,48351,04-15-2020,3,1.0409293417162842,>0
Newton,13724,48351,04-16-2020,4,1.0409293417162842,>0
Newton,13724,48351,04-17-2020,5,1.0409293417162842,>0
Newton,13724,48351,04-18-2020,6,0.0,none
Newton,13724,48351,04-19-2020,7,0.0,none
Newton,13724,48351,04-20-2020,1,0.0,none
Newton,13724,48351,04-21-2020,2,0.0,none
Newton,13724,48351,04-22-2020,3,0.0,none
Newton,13724,48351,04-23-2020,4,0.0,none
Newton,13724,48351,04-24-2020,5,0.0,none
Newton,13724,48351,04-25-2020,6,0.0,none
Newton,13724,48351,04-26-2020,7,0.0,none
Newton,13724,48351,04-27-2020,1,0.0,none
Newton,13724,48351,04-28-2020,2,0.0,none
Newton,13724,48351,04-29-2020,3,0.0,none
Newton,13724,48351,04-30-2020,4,0.0,none
Newton,13724,48351,05-01-2020,5,0.0,none
Newton,13724,48351,05-02-2020,6,0.0,none
Newton,13724,48351,05-03-2020,7,0.0,none
Newton,13724,48351,05-04-2020,1,0.0,none
Newton,13724,48351,05-05-2020,2,0.0,none
Newton,13724,48351,05-06-2020,3,2.0818586834325683,>0
Newton,13724,48351,05-07-2020,4,2.0818586834325683,>0
Newton,13724,48351,05-08-2020,5,2.0818586834325683,>0
Newton,13724,48351,05-09-2020,6,2.0818586834325683,>0
Newton,13724,48351,05-10-2020,7,2.0818586834325683,>0
Newton,13724,48351,05-11-2020,1,2.0818586834325683,>0
Newton,13724,48351,05-12-2020,2,2.0818586834325683,>0
Newton,13724,48351,05-13-2020,3,0.0,none
Newton,13724,48351,05-14-2020,4,0.0,none
Newton,13724,48351,05-15-2020,5,0.0,none
Newton,13724,48351,05-16-2020,6,0.0,none
Newton,13724,48351,05-17-2020,7,0.0,none
Newton,13724,48351,05-18-2020,1,0.0,none
Newton,13724,48351,05-19-2020,2,0.0,none
Newton,13724,48351,05-20-2020,3,0.0,none
Newton,13724,48351,05-21-2020,4,0.0,none
Newton,13724,48351,05-22-2020,5,0.0,none
Newton,13724,48351,05-23-2020,6,0.0,none
Newton,13724,48351,05-24-2020,7,0.0,none
Newton,13724,48351,05-25-2020,1,0.0,none
Newton,13724,48351,05-26-2020,2,0.0,none
Newton,13724,48351,05-27-2020,3,0.0,none
Newton,13724,48351,05-28-2020,4,0.0,none
Newton,13724,48351,05-29-2020,5,0.0,none
Newton,13724,48351,05-30-2020,6,1.0409293417162842,>0
Newton,13724,48351,05-31-2020,7,1.0409293417162842,>0
Newton,13724,48351,06-01-2020,1,1.0409293417162842,>0
Newton,13724,48351,06-02-2020,2,1.0409293417162842,>0
Newton,13724,48351,06-03-2020,3,1.0409293417162842,>0
Newton,13724,48351,06-04-2020,4,1.0409293417162842,>0
Newton,13724,48351,06-05-2020,5,1.0409293417162842,>0
Newton,13724,48351,06-06-2020,6,1.0409293417162842,>0
Newton,13724,48351,06-07-2020,7,1.0409293417162842,>0
Newton,13724,48351,06-08-2020,1,1.0409293417162842,>0
Newton,13724,48351,06-09-2020,2,1.0409293417162842,>0
Newton,13724,48351,06-10-2020,3,1.0409293417162842,>0
Newton,13724,48351,06-11-2020,4,1.0409293417162842,>0
Newton,13724,48351,06-12-2020,5,1.0409293417162842,>0
Newton,13724,48351,06-13-2020,6,0.0,none
Newton,13724,48351,06-14-2020,7,0.0,none
Newton,13724,48351,06-15-2020,1,0.0,none
Newton,13724,48351,06-16-2020,2,0.0,none
Newton,13724,48351,06-17-2020,3,0.0,none
Newton,13724,48351,06-18-2020,4,0.0,none
Newton,13724,48351,06-19-2020,5,0.0,none
Newton,13724,48351,06-20-2020,6,0.0,none
Newton,13724,48351,06-21-2020,7,2.0818586834325683,>0
Newton,13724,48351,06-22-2020,1,5.204646708581421,>5
Newton,13724,48351,06-23-2020,2,5.204646708581421,>5
Newton,13724,48351,06-24-2020,3,6.245576050297705,>5
Newton,13724,48351,06-25-2020,4,6.245576050297705,>5
Newton,13724,48351,06-26-2020,5,6.245576050297705,>5
Newton,13724,48351,06-27-2020,6,6.245576050297705,>5
Newton,13724,48351,06-28-2020,7,4.163717366865137,>0
Newton,13724,48351,06-29-2020,1,1.0409293417162842,>0
Newton,13724,48351,06-30-2020,2,1.0409293417162842,>0
